단지코드,총세대수,전용면적별세대수,공가수,임대보증금,도보 10분거리 내 지하철역 수(환승노선 수 반영),도보 10분거리 내 버스정류장 수,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,실거주세대수,세대수비율주차면수,강원도,경기도,경상남도,경상북도,광주광역시,대구광역시,대전광역시,부산광역시,세종특별자치시,울산광역시,전라남도,전라북도,제주특별자치도,충청남도,충청북도,상가,아파트,세대수 규모 당 총 전용면적,단지별 총 전용면적
C1109,1957,1,1.0,17342000.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1956,0.17944785276073622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.0,51555.0
C1109,1957,1,1.0,17342000.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1956,0.17944785276073622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,51555.0
C1109,1957,1,1.0,17342000.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1956,0.17944785276073622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,51555.0
C1109,1957,1,1.0,17342000.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1956,0.17944785276073622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,51555.0
C1109,1957,1,1.0,17342000.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1956,0.17944785276073622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,51555.0
C1109,1957,1,1.0,17342000.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1956,0.17944785276073622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30.0,51555.0
C1109,1957,1,1.0,17342000.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1956,0.17944785276073622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30.0,51555.0
C1109,1957,1,1.0,17342000.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1956,0.17944785276073622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30.0,51555.0
C1109,1957,1,1.0,17342000.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1956,0.17944785276073622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30.0,51555.0
C1109,1957,1,1.0,17342000.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1956,0.17944785276073622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,51555.0
C1109,1957,1,1.0,17342000.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1956,0.17944785276073622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50.0,51555.0
C1109,1957,1,1.0,17342000.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1956,0.17944785276073622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,400.0,51555.0
C1497,802,357,7.0,13554000.0,1.0,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,168.39622641509433,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12495.0,28070.0
C1497,802,445,7.0,12953000.0,1.0,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,209.9056603773585,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,15575.0,28070.0
C2289,1527,382,2.0,5787000.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1525,60.118032786885244,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9550.0,41720.0
C2289,1527,588,2.0,5787000.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1525,92.53770491803279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14700.0,41720.0
C2289,1527,239,2.0,6873000.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1525,37.613114754098355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7170.0,41720.0
C2289,1527,298,2.0,6873000.0,0.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1525,46.898360655737704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8940.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,75.0,41720.0
C2289,1527,1,2.0,17342000.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1525,0.15737704918032785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,580.0,41720.0
C2597,1005,588,25.0,5787000.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,980,99.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14700.0,26605.0
C2597,1005,149,25.0,5787000.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,980,25.23877551020408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3725.0,26605.0
C2597,1005,239,25.0,6873000.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,980,40.48367346938776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7170.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,40.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,40.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55.0,26605.0
C2597,1005,1,25.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,980,0.16938775510204082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,245.0,26605.0
C2310,1988,1074,1.0,5787000.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1987,117.2913940613991,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26850.0,52050.0
C2310,1988,596,1.0,5787000.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1987,65.08907901358832,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14900.0,52050.0
C2310,1988,298,1.0,6873000.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1987,32.54453950679416,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8940.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,75.0,52050.0
C2310,1988,1,1.0,17342000.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1987,0.10920986411675893,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,580.0,52050.0
C1672,1350,886,15.0,17417000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,692.2082397003745,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,44300.0,69820.0
C1672,1350,464,15.0,20018000.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,362.510861423221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,25520.0,69820.0
C2132,2428,358,1.0,3912000.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2427,111.51545117428924,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8950.0,66080.0
C2132,2428,1192,1.0,3912000.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2427,371.30284301606923,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,29800.0,66080.0
C2132,2428,239,1.0,6873000.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2427,74.44746600741657,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7170.0,66080.0
C2132,2428,596,1.0,4646000.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2427,185.65142150803462,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17880.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,15.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30.0,66080.0
C2132,2428,1,1.0,17342000.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2427,0.311495673671199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.0,66080.0
